,0,1,2,3,4,5,6,7,8
960,961,2:25:38,Mizuho NASUKAWA,22 NOV 1979,JPN,1,Tokyo (JPN),22 MAR 2009,1176
961,961,2:25:38,Mare DIBABA,20 OCT 1989,ETH,3,Roma (ITA),21 MAR 2010,1176
962,961,2:25:38,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,1,"Los Angeles, CA (USA)",21 MAR 2010,1176
963,961,2:25:38,Shalane FLANAGAN,08 JUL 1981,USA,1,"Houston, TX (USA)",14 JAN 2012,1176
964,961,2:25:38,Albina MAYOROVA,16 MAY 1977,RUS,8,"Olympic Stadium, London (GBR)",05 AUG 2012,1176
965,961,2:25:38,Genet GETANEH,06 JAN 1986,ETH,3,Amsterdam (NED),21 OCT 2012,1176
966,961,2:25:38,Laura THWEATT,17 DEC 1988,USA,6,London (GBR),23 APR 2017,1176
967,961,2:25:38,Charlotte PURDUE,10 JUN 1991,GBR,10,London (GBR),28 APR 2019,1176
968,969,2:25:39,Chunxiu ZHOU,15 NOV 1978,CHN,4,"Olympiastadion, Berlin (GER)",23 AUG 2009,1176
969,969,2:25:39,Helah Jelagat KIPROP,07 APR 1985,KEN,7,London (GBR),23 APR 2017,1176
970,969,2:25:39,Shitaye ESHETE,21 MAY 1990,BRN,2,Saitama (JPN),09 DEC 2018,1176
971,969,2:25:39,Fatuma SADO,11 OCT 1991,ETH,1,Osaka (JPN),27 JAN 2019,1176
972,973,2:25:40,Rosa MOTA,29 JUN 1958,POR,1,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1176
973,973,2:25:40,Esther Wanjiru MAINA,27 MAR 1977,KEN,3,Osaka (JPN),31 JAN 1999,1176
974,973,2:25:40,Yukiko AKABA,18 OCT 1979,JPN,2f1,Osaka (JPN),25 JAN 2009,1176
975,973,2:25:40,Yoshiko FUJINAGA,15 AUG 1981,JPN,11,London (GBR),17 APR 2011,1176
976,973,2:25:40,Dulce FÉLIX,23 OCT 1982,POR,4,"New York, NY (USA)",06 NOV 2011,1176
977,978,2:25:41,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,London (GBR),17 APR 1988,1176
978,978,2:25:41,Mara YAMAUCHI,13 AUG 1973,GBR,6,London (GBR),22 APR 2007,1176
979,978,2:25:41,Isabellah ANDERSSON,12 NOV 1980,SWE,10,Dubai (UAE),27 JAN 2012,1176
980,978,2:25:41,Agnes KIPROP,14 JAN 1980,KEN,1,Praha (CZE),13 MAY 2012,1176
981,978,2:25:41,Jessica AUGUSTO,08 NOV 1981,POR,3,"Letzigrund, Zürich (SUI)",16 AUG 2014,1176
982,978,2:25:41,Meseret Hailu DEBELE,12 SEP 1990,ETH,1,Hamburg (GER),26 APR 2015,1176
983,978,2:25:41,Rebeca CHESIRE,1992,KEN,2,Ottawa (CAN),24 MAY 2015,1176
984,978,2:25:41,Doyeon KIM,02 SEP 1993,KOR,5,Seoul (KOR),18 MAR 2018,1176
985,986,2:25:42,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,4,London (GBR),16 APR 2000,1175
986,986,2:25:42,Workenesh TOLA,06 JUN 1977,ETH,2,Seoul (KOR),16 MAR 2003,1175
987,986,2:25:42,Melkam GIZAW,17 SEP 1990,ETH,1,Ljubljana (SLO),25 OCT 2015,1175
988,986,2:25:42,Fate TOLA,22 OCT 1987,GER,2,Frankfurt (GER),30 OCT 2016,1175
989,986,2:25:42,Zinash MEKONNEN,11 SEP 1996,ETH,4,Seoul (KOR),17 MAR 2019,1175
990,991,2:25:43,Christelle DAUNAY,05 DEC 1974,FRA,3,Paris (FRA),05 APR 2009,1175
991,991,2:25:43,Mari OZAKI,16 JUL 1975,JPN,7,London (GBR),25 APR 2010,1175
992,991,2:25:43,Filomena CHEPCHIRCHIR,01 DEC 1981,KEN,1,Seoul (KOR),17 MAR 2013,1175
993,991,2:25:43,Meseret LEGESE,26 AUG 1987,ETH,1,Wuhan (CHN),10 APR 2016,1175
994,995,2:25:44,Tetyana HLADYR,17 APR 1975,UKR,1,Roma (ITA),26 MAR 2006,1175
995,995,2:25:44,Marisa BARROS,25 FEB 1980,POR,2,Osaka (JPN),31 JAN 2010,1175
996,995,2:25:44,Rita Jeptoo SITIENEI,15 FEB 1981,KEN,5,Frankfurt (GER),30 OCT 2011,1175
997,995,2:25:44,Lisa Christina NEMEC,18 MAY 1984,CRO,1,Zürich (SUI),07 APR 2013,1175
998,995,2:25:44,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,1,"Luzhniki, Moskva (RUS)",10 AUG 2013,1175
999,995,2:25:44,Atsede BAYISA,16 APR 1987,ETH,1,Saitama (JPN),15 NOV 2015,1175
1000,995,2:25:44,Misato HORIE,10 MAR 1987,JPN,2,Osaka (JPN),29 JAN 2017,1175
1001,1002,2:25:45,Yingjie SUN,19 JAN 1979,CHN,1,Tianjin (CHN),11 APR 1998,1175
1002,1002,2:25:45,Susan CHEPKEMEI,25 JUN 1975,KEN,1,Rotterdam (NED),22 APR 2001,1175
1003,1002,2:25:45,Mulu SEBOKA,25 SEP 1984,ETH,11,Dubai (UAE),27 JAN 2012,1175
1004,1002,2:25:45,Misikir DEMISSE,23 JUL 1986,ETH,2,Ottawa (CAN),26 MAY 2013,1175
1005,1002,2:25:45,Hiwot GEBREKIDAN,11 MAY 1995,ETH,1,See Genezareth (ISR),06 JAN 2017,1175
1006,1002,2:25:45,Worknesh ALEMU,19 MAR 1990,ETH,1,Mumbai (IND),20 JAN 2019,1175
1007,1008,2:25:46,Liyan MA,06 SEP 1968,CHN,6,Tianjin (CHN),04 APR 1993,1175
1008,1008,2:25:46,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,8,"Olympic Stadium, Helsinki (FIN)",14 AUG 2005,1175
1009,1008,2:25:46,Masako CHIBA,18 JUL 1976,JPN,1,Sapporo (JPN),28 AUG 2005,1175
1010,1008,2:25:46,Kimberley SMITH,19 NOV 1981,NZL,5,"New York, NY (USA)",06 NOV 2011,1175
1011,1008,2:25:46,Hilde KIBET,27 MAR 1981,NED,2,Torino (ITA),18 NOV 2012,1175
1012,1008,2:25:46,Jelena PROKOPČUKA,21 SEP 1976,LAT,4,Nagoya (JPN),10 MAR 2013,1175
1013,1008,2:25:46,Meselech MELKAMU,19 APR 1985,ETH,5,London (GBR),21 APR 2013,1175
1014,1008,2:25:46,Agnes KIPROP,14 JAN 1980,KEN,1,Hengshui (CHN),26 SEP 2015,1175
1015,1008,2:25:46,Miyuki UEHARA,22 NOV 1995,JPN,9,Berlin (GER),16 SEP 2018,1175
1016,1008,2:25:46,Rei OHARA,10 AUG 1990,JPN,2,Osaka (JPN),27 JAN 2019,1175
1017,1008,2:25:46,Rodah JEPKORIR,23 APR 1991,KEN,1,Buenos Aires (ARG),22 SEP 2019,1175
1018,1019,2:25:47,Shitaye BEDASO,1988,ETH,6,Dubai (UAE),25 JAN 2013,1175
1019,1020,2:25:48,Naoko TAKAHASHI,06 MAY 1972,JPN,1,Nagoya (JPN),08 MAR 1998,1174
1020,1020,2:25:48,Li JIN,29 MAY 1983,CHN,6,Beijing (CHN),14 OCT 2001,1174
1021,1020,2:25:48,Rose CHERUIYOT,21 JUL 1976,KEN,4,Dubai (UAE),18 JAN 2008,1174
1022,1020,2:25:48,Merima MOHAMMED,10 JUN 1992,ETH,3,Rotterdam (NED),15 APR 2012,1174
1023,1020,2:25:48,Muluhabt TSEGA,11 SEP 1989,ETH,5,Shanghai (CHN),18 NOV 2018,1174
1024,1025,2:25:49,Ashu KASIM,20 OCT 1984,ETH,4,Paris (FRA),05 APR 2009,1174
1025,1025,2:25:49,Olena SHURHNO,08 JAN 1978,UKR,7,Nagoya (JPN),11 MAR 2012,1174
1026,1025,2:25:49,Etalemahu KIDANE,14 FEB 1983,ETH,2,Hamburg (GER),29 APR 2012,1174
1027,1025,2:25:49,Agnes Jeruto KIPROTICH,05 FEB 1982,KEN,1,Düsseldorf (GER),29 APR 2012,1174
1028,1025,2:25:49,Amane GOBENA,11 SEP 1986,ETH,1,Mumbai (IND),21 JAN 2018,1174
1029,1025,2:25:49,Ruth CHEBITOK,26 DEC 1990,KEN,1,Barcelona (ESP),11 MAR 2018,1174
1030,1031,2:25:50,Asnaketch MENGISTU,09 MAY 1986,ETH,1,Milano (ITA),11 APR 2010,1174
1031,1031,2:25:50,Ryoko KIZAKI,21 JUN 1985,JPN,2,Incheon (KOR),02 OCT 2014,1174
1032,1031,2:25:50,Tigist TUFA,26 JAN 1987,ETH,3,"New York, NY (USA)",01 NOV 2015,1174
1033,1031,2:25:50,Ashete BEKERE,17 APR 1988,ETH,7,Tokyo (JPN),28 FEB 2016,1174
1034,1035,2:25:51,Yurika NAKAMURA,01 APR 1986,JPN,1,Nagoya (JPN),09 MAR 2008,1174
1035,1035,2:25:51,Yoko SHIBUI,14 MAR 1979,JPN,4,Tokyo (JPN),16 NOV 2008,1174
1036,1035,2:25:51,Shalane FLANAGAN,08 JUL 1981,USA,9,"Olympic Stadium, London (GBR)",05 AUG 2012,1174
1037,1035,2:25:51,Haimanot ALEMAYEHU,17 JUN 1990,ETH,2,Sevilla (ESP),25 FEB 2018,1174
1038,1035,2:25:51,Ruti AGA,16 JAN 1994,ETH,3,"New York, NY (USA)",03 NOV 2019,1174
1039,1040,2:25:52,Miyoko TAKAHASHI-ASAHINA,24 SEP 1969,JPN,1,Rotterdam (NED),17 APR 1994,1174
1040,1040,2:25:52,Nicole CARROLL,14 JAN 1972,AUS,4,London (GBR),18 APR 1999,1174
1041,1040,2:25:52,Kayoko OBATA,18 SEP 1971,JPN,2,Osaka (JPN),29 JAN 2006,1174
1042,1040,2:25:52,Atsede HABTAMU,26 OCT 1987,ETH,1,Daegu (KOR),10 APR 2011,1174
1043,1040,2:25:52,Lornah KIPLAGAT,01 MAY 1974,NED,3,Amsterdam (NED),16 OCT 2011,1174
1044,1040,2:25:52,Abebech AFEWORK,11 DEC 1990,ETH,1,"Houston, TX (USA)",19 JAN 2014,1174
1045,1040,2:25:52,Margaret AGAI,10 JUN 1988,KEN,1,Seoul (KOR),19 MAR 2017,1174
1046,1040,2:25:52,Tigist TUFA,26 JAN 1987,ETH,8,London (GBR),23 APR 2017,1174
1047,1040,2:25:52,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,1,Rabat (MAR),21 APR 2019,1174
1048,1049,2:25:53,Lisa MARTIN,12 MAY 1960,AUS,2,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1174
1049,1049,2:25:53,Hellen Jemaiyo KIMUTAI,28 DEC 1977,KEN,1,Hamburg (GER),27 APR 2003,1174
1050,1049,2:25:53,Tatyana PETROVA,08 APR 1983,RUS,4f1,Dubai (UAE),16 JAN 2009,1174
1051,1049,2:25:53,Xueqin WANG,01 JAN 1991,CHN,4,Chongqing (CHN),18 MAR 2012,1174
1052,1049,2:25:53,Emebet ETAA BEDADA,11 JAN 1990,ETH,2,Seoul (KOR),17 MAR 2013,1174
1053,1049,2:25:53,Firehiwot Tesfaye DADO,09 JAN 1984,ETH,3,Dubai (UAE),24 JAN 2014,1174
1054,1049,2:25:53,Abebech AFEWORK,11 DEC 1990,ETH,3,Ottawa (CAN),24 MAY 2015,1174
1055,1049,2:25:53,Sara MOREIRA,17 OCT 1985,POR,4,"New York, NY (USA)",01 NOV 2015,1174
1056,1049,2:25:53,Visiline JEPKESHO,30 DEC 1989,KEN,1,Paris (FRA),03 APR 2016,1174
1057,1058,2:25:54,Bedatu HIRPA,28 APR 1999,ETH,3,Sevilla (ESP),25 FEB 2018,1173
1058,1058,2:25:54,Yenenesh TILAHUN DINKESA,22 SEP 1994,ETH,3,Sevilla (ESP),17 FEB 2019,1173
1059,1060,2:25:55,Guixia ZHENG,24 JUN 1973,CHN,7,Beijing (CHN),14 OCT 2001,1173
1060,1060,2:25:55,Yanan WEI,06 DEC 1981,CHN,2,Seoul (KOR),13 MAR 2005,1173
1061,1060,2:25:55,Desiree DAVILA,26 JUL 1983,USA,2,"Houston, TX (USA)",14 JAN 2012,1173
1062,1060,2:25:55,Albina MAYOROVA,16 MAY 1977,RUS,1,Yokohama (JPN),17 NOV 2013,1173
1063,1060,2:25:55,Zinash MEKONNEN,11 SEP 1996,ETH,7,Amsterdam (NED),21 OCT 2018,1173
1064,1065,2:25:56,Véronique MAROT,16 SEP 1955,GBR,1,London (GBR),23 APR 1989,1173
1065,1065,2:25:56,Marleen RENDERS,24 DEC 1968,BEL,2,Rotterdam (NED),20 APR 1997,1173
1066,1065,2:25:56,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,3,Osaka (JPN),30 JAN 2005,1173
1067,1065,2:25:56,Yuko WATANABE,03 NOV 1987,JPN,2,Osaka (JPN),27 JAN 2013,1173
1068,1065,2:25:56,Bizunesh DEBA,08 SEP 1987,ETH,2,"New York, NY (USA)",03 NOV 2013,1173
1069,1065,2:25:56,Meseret MENGISTU,06 MAR 1990,ETH,1,Beijing (CHN),17 SEP 2016,1173
1070,1071,2:25:57,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Osaka (JPN),26 JAN 1997,1173
1071,1071,2:25:57,Maria GUIDA,23 JAN 1966,ITA,1,Carpi (ITA),10 OCT 1999,1173
1072,1071,2:25:57,Lydia CHEROMEI,11 MAY 1977,KEN,1,Amsterdam (NED),19 OCT 2008,1173
1073,1071,2:25:57,Genet GETANEH,06 JAN 1986,ETH,4,Amsterdam (NED),16 OCT 2011,1173
1074,1071,2:25:57,Caroline Cheptanui KILEL,21 MAR 1981,KEN,6,"New York, NY (USA)",06 NOV 2011,1173
1075,1071,2:25:57,Florence KIPLAGAT,27 FEB 1987,KEN,2,"Chicago, IL (USA)",12 OCT 2014,1173
1076,1071,2:25:57,Prisca JEPTOO,24 JUN 1984,KEN,4,Amsterdam (NED),16 OCT 2016,1173
1077,1071,2:25:57,Ashete BEKERE,17 APR 1988,ETH,2,Seoul (KOR),19 MAR 2017,1173
1078,1071,2:25:57,Waganesh MEKASHA,16 JAN 1992,ETH,1,Hengshui (CHN),29 SEP 2018,1173
1079,1080,2:25:58,Valeria STRANEO,05 APR 1976,ITA,2,"Luzhniki, Moskva (RUS)",10 AUG 2013,1173
1080,1080,2:25:58,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,13,Dubai (UAE),23 JAN 2015,1173
1081,1080,2:25:58,Meskerem ASSEFA,03 OCT 1991,ETH,4,Paris (FRA),12 APR 2015,1173
1082,1080,2:25:58,Amane GOBENA,11 SEP 1986,ETH,2,Saitama (JPN),13 NOV 2016,1173
1083,1080,2:25:58,Meseret MENGISTU,06 MAR 1990,ETH,1,Xiamen (CHN),02 JAN 2017,1173
1084,1085,2:25:59,Joyce CHEPCHUMBA,06 NOV 1970,KEN,1,"Chicago, IL (USA)",24 OCT 1999,1173
1085,1085,2:25:59,Kerryn MCCANN,02 MAY 1967,AUS,5,London (GBR),16 APR 2000,1173
1086,1085,2:25:59,Tatyana PETROVA,08 APR 1983,RUS,1,"Los Angeles, CA (USA)",25 MAY 2009,1173
1087,1085,2:25:59,Atsede BAYISA,16 APR 1987,ETH,9,London (GBR),22 APR 2012,1173
1088,1085,2:25:59,Meskerem ASSEFA,03 OCT 1991,ETH,2,"Houston, TX (USA)",19 JAN 2014,1173
1089,1085,2:25:59,Marta MEGRA,30 DEC 1990,ETH,2,Hengshui (CHN),26 SEP 2015,1173
1090,1085,2:25:59,Jessica TRENGOVE,15 AUG 1987,AUS,4,Toronto (CAN),21 OCT 2018,1173
1091,1085,2:25:59,Sentayehu LEWETEGN,09 MAY 1996,ETH,5,Dubai (UAE),25 JAN 2019,1173
1092,1093,2:26:00,Margaret OKAYO,30 MAY 1976,KEN,2,"Chicago, IL (USA)",24 OCT 1999,1172
1093,1093,2:26:00,Masako CHIBA,18 JUL 1976,JPN,3,"Chicago, IL (USA)",09 OCT 2005,1172
1094,1093,2:26:00,Julia Mombi MURAGA,25 JAN 1985,KEN,3,Osaka (JPN),27 JAN 2008,1172
1095,1093,2:26:00,Lenah CHERUIYOT,01 MAR 1973,KEN,3,Paris (FRA),06 APR 2008,1172
1096,1093,2:26:00,Yeshi ESAYIAS,28 DEC 1985,ETH,2,Tokyo (JPN),26 FEB 2012,1172
1097,1093,2:26:00,Yukiko AKABA,18 OCT 1979,JPN,1,Osaka (JPN),26 JAN 2014,1172
1098,1093,2:26:00,Sara MOREIRA,17 OCT 1985,POR,3,"New York, NY (USA)",02 NOV 2014,1172
1099,1100,2:26:01,Rosa MOTA,29 JUN 1958,POR,1,"Chicago, IL (USA)",21 OCT 1984,1172
1100,1100,2:26:01,Kazumi MATSUO,18 APR 1974,JPN,1,Nagoya (JPN),11 MAR 2001,1172
1101,1100,2:26:01,Lidia ŞIMON,04 SEP 1973,ROU,1,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1172
1102,1100,2:26:01,Luminita ZAITUC,09 OCT 1968,GER,1,Frankfurt (GER),28 OCT 2001,1172
1103,1100,2:26:01,Jiali WANG,01 FEB 1986,CHN,1,Zhengzhou (CHN),30 MAR 2008,1172
1104,1100,2:26:01,Yeshi ESAYIAS,28 DEC 1985,ETH,2,Tokyo (JPN),24 FEB 2013,1172
1105,1100,2:26:01,Bornes CHEPKIRUI,23 NOV 1986,KEN,3,Osaka (JPN),27 JAN 2019,1172
1106,1100,2:26:01,Sichala KUMESHI,19 JUN 1995,ETH,1,Košice (SVK),06 OCT 2019,1172
1107,1108,2:26:02,Lyudmila PETROVA,07 OCT 1968,RUS,2,London (GBR),18 APR 2004,1172
1108,1108,2:26:02,Kiyomi OGAWA,15 SEP 1981,JPN,5,Nagoya (JPN),13 MAR 2005,1172
1109,1108,2:26:02,Yong-Ok JONG,24 JAN 1981,PRK,1,Pyongyang (PRK),08 APR 2007,1172
1110,1108,2:26:02,Helena Loshanyang KIROP,09 SEP 1976,KEN,3,Tokyo (JPN),26 FEB 2012,1172
1111,1108,2:26:02,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,"New York, NY (USA)",04 NOV 2018,1172
1112,1108,2:26:02,Magdalyne MASAI,21 NOV 1993,KEN,2,Hamburg (GER),28 APR 2019,1172
1113,1108,2:26:02,Lisa WEIGHTMAN,16 JAN 1979,AUS,5,Osaka (JPN),26 JAN 2020,1172
1114,1115,2:26:03,Makiko ITO,18 JAN 1973,JPN,3,Rotterdam (NED),20 APR 1997,1172
1115,1115,2:26:03,Marisa BARROS,25 FEB 1980,POR,1f1,Sevilla (ESP),22 FEB 2009,1172
1116,1115,2:26:03,Gelete BURKA,23 JAN 1986,ETH,3,"Houston, TX (USA)",19 JAN 2014,1172
1117,1115,2:26:03,Janet Jelagat RONO,08 DEC 1988,KEN,5,Tokyo (JPN),23 FEB 2014,1172
1118,1115,2:26:03,Rose CHELIMO,12 JUL 1989,BRN,6,London (GBR),22 APR 2018,1172
1119,1120,2:26:04,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Osaka (JPN),28 JAN 1996,1172
1120,1120,2:26:04,Takami OMINAMI,15 NOV 1975,JPN,2,Nagoya (JPN),11 MAR 2001,1172
1121,1120,2:26:04,Kerryn MCCANN,02 MAY 1967,AUS,3,"Chicago, IL (USA)",07 OCT 2001,1172
1122,1120,2:26:04,Hiromi OMINAMI,15 NOV 1975,JPN,7,"Chicago, IL (USA)",22 OCT 2006,1172
1123,1120,2:26:04,Yeshi ESAYIAS,28 DEC 1985,ETH,2,Daegu (KOR),10 APR 2011,1172
1124,1120,2:26:04,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,5,Paris (FRA),14 APR 2019,1172
1125,1120,2:26:04,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,7,Frankfurt (GER),27 OCT 2019,1172
1126,1127,2:26:05,Fatuma ROBA,18 DEC 1973,ETH,1,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1172
1127,1127,2:26:05,Maria GUIDA,23 JAN 1966,ITA,1,München (GER),10 AUG 2002,1172
1128,1127,2:26:05,Asha GIGI,15 OCT 1973,ETH,2,Paris (FRA),04 APR 2004,1172
1129,1127,2:26:05,Bezunesh BEKELE,29 JAN 1983,ETH,4,Dubai (UAE),22 JAN 2010,1172
1130,1127,2:26:05,Isabellah ANDERSSON,12 NOV 1980,SWE,7,Dubai (UAE),25 JAN 2013,1172
1131,1127,2:26:05,Lisa WEIGHTMAN,16 JAN 1979,AUS,1,Melbourne (AUS),13 OCT 2013,1172
1132,1127,2:26:05,Tomomi TANAKA,25 SEP 1988,JPN,4,Nagoya (JPN),09 MAR 2014,1172
1133,1134,2:26:06,Reiko TOSA,11 JUN 1976,JPN,2,"Commonwealth Stadium, Edmonton (CAN)",12 AUG 2001,1171
1134,1134,2:26:06,Kara GOUCHER,09 JUL 1978,USA,3,"Houston, TX (USA)",14 JAN 2012,1171
1135,1134,2:26:06,Shuko GENEMO,13 SEP 1995,ETH,4,Wien (AUT),23 APR 2017,1171
1136,1134,2:26:06,Mimi BELETE,09 JUN 1988,BRN,3,Hamburg (GER),29 APR 2018,1171
1137,1134,2:26:06,Sheila JEROTICH,06 JUN 1989,KEN,1,Warszawa (POL),14 APR 2019,1171
1138,1134,2:26:06,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,11,London (GBR),28 APR 2019,1171
1139,1140,2:26:07,Lisa MARTIN,12 MAY 1960,AUS,1,Edinburgh (GBR),01 AUG 1986,1171
1140,1140,2:26:07,Kara GOUCHER,09 JUL 1978,USA,10,"Olympic Stadium, London (GBR)",05 AUG 2012,1171
1141,1140,2:26:07,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,1,Hengshui (CHN),21 SEP 2013,1171
1142,1140,2:26:07,Bruktayit ESHETU,29 SEP 1990,ETH,1,"Houston, TX (USA)",17 JAN 2016,1171
1143,1140,2:26:07,Ayano IKEMITSU,18 APR 1991,JPN,12,Nagoya (JPN),10 MAR 2019,1171
1144,1145,2:26:08,Małgorzata SOBAŃSKA,25 APR 1969,POL,4,"Chicago, IL (USA)",07 OCT 2001,1171
1145,1145,2:26:08,Xiaolin ZHU,20 FEB 1984,CHN,1,Xiamen (CHN),31 MAR 2007,1171
1146,1145,2:26:08,Xiaolin ZHU,20 FEB 1984,CHN,5,"Olympiastadion, Berlin (GER)",23 AUG 2009,1171
1147,1145,2:26:08,Eri OKUBO,02 JUN 1983,JPN,4,Tokyo (JPN),26 FEB 2012,1171
1148,1145,2:26:08,Yukiko AKABA,18 OCT 1979,JPN,8,Nagoya (JPN),11 MAR 2012,1171
1149,1145,2:26:08,Desiree LINDEN,26 JUL 1983,USA,7,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1171
1150,1145,2:26:08,Florence KIPLAGAT,27 FEB 1987,KEN,4,"Chicago, IL (USA)",07 OCT 2018,1171
1151,1152,2:26:09,Tomoe ABE,13 AUG 1971,JPN,1,Osaka (JPN),30 JAN 1994,1171
1152,1152,2:26:09,Nobuko FUJIMURA,18 DEC 1965,JPN,2,Osaka (JPN),30 JAN 1994,1171
1153,1152,2:26:09,Derartu TULU,21 MAR 1972,ETH,6,London (GBR),16 APR 2000,1171
1154,1152,2:26:09,Madina BIKTAGIROVA,20 SEP 1964,RUS,1,Nagano (JPN),14 APR 2002,1171
1155,1152,2:26:09,Miki OHIRA,28 JUN 1981,JPN,4,Osaka (JPN),27 JAN 2008,1171
1156,1152,2:26:09,Helalia JOHANNES,13 AUG 1980,NAM,11,"Olympic Stadium, London (GBR)",05 AUG 2012,1171
1157,1152,2:26:09,Fatuma SADO,11 OCT 1991,ETH,5,"Chicago, IL (USA)",07 OCT 2012,1171
1158,1152,2:26:09,Sayaka KUWAHARA,08 MAR 1993,JPN,4,Nagoya (JPN),12 MAR 2017,1171
1159,1152,2:26:09,Amane GOBENA,11 SEP 1986,ETH,2,Mumbai (IND),20 JAN 2019,1171
1160,1161,2:26:10,Junko ASARI,22 SEP 1969,JPN,3,Osaka (JPN),30 JAN 1994,1171
1161,1161,2:26:10,Tegla LOROUPE,09 MAY 1973,KEN,8,London (GBR),22 APR 2001,1171
1162,1161,2:26:10,Hellen Jemaiyo KIMUTAI,28 DEC 1977,KEN,3,Berlin (GER),29 SEP 2002,1171
1163,1161,2:26:10,Zhor EL KAMCH,15 MAR 1973,MAR,1,Rotterdam (NED),04 APR 2004,1171
1164,1161,2:26:10,Debellu Shitaye GEMECHU,17 JUN 1980,ETH,4,Paris (FRA),06 APR 2008,1171
1165,1161,2:26:10,Tomo MORIMOTO,27 DEC 1983,JPN,3,Berlin (GER),26 SEP 2010,1171
1166,1161,2:26:10,Rosaria CONSOLE,17 DEC 1979,ITA,7,Berlin (GER),25 SEP 2011,1171
1167,1161,2:26:10,Melkam GIZAW,17 SEP 1990,ETH,2,Beijing (CHN),17 SEP 2016,1171
1168,1161,2:26:10,Shuko GENEMO,13 SEP 1995,ETH,5,Ljubljana (SLO),28 OCT 2018,1171
1169,1170,2:26:11,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,1,"Eugene, OR (USA)",12 SEP 1982,1171
1170,1170,2:26:11,Junko ASARI,22 SEP 1969,JPN,2,Rotterdam (NED),19 APR 1998,1171
1171,1170,2:26:11,Chika HORIE,15 FEB 1981,JPN,1,Sapporo (JPN),25 AUG 2002,1171
1172,1170,2:26:11,Lyubov DENISOVA,06 OCT 1971,RUS,1,"Los Angeles, CA (USA)",06 MAR 2005,1171
1173,1170,2:26:11,Shujing ZHANG,13 SEP 1978,CHN,1,Seoul (KOR),16 MAR 2008,1171
1174,1170,2:26:11,Bethelhem MOGES,03 MAY 1991,ETH,3,Valencia (ESP),20 NOV 2016,1171
1175,1170,2:26:11,Hiwot GEBREKIDAN,11 MAY 1995,ETH,2,Ottawa (CAN),27 MAY 2018,1171
1176,1177,2:26:12,Eun-ju KWON,23 OCT 1977,KOR,1,Chuncheon (KOR),26 OCT 1997,1170
1177,1177,2:26:12,Maria GUIDA,23 JAN 1966,ITA,7,London (GBR),16 APR 2000,1170
1178,1177,2:26:12,Yong-Ok JONG,24 JAN 1981,PRK,6,Beijing (CHN),13 OCT 2002,1170
1179,1177,2:26:12,Jiali WANG,01 FEB 1986,CHN,1,Dalian (CHN),30 APR 2011,1170
1180,1177,2:26:12,Netsanet ACHAMO,14 DEC 1987,ETH,1,Mumbai (IND),15 JAN 2012,1170
1181,1177,2:26:12,Eunice Jepkirui KIRWA,20 MAY 1984,BRN,1,Danzhou (CHN),20 DEC 2014,1170
1182,1177,2:26:12,Agnes KIPROP,14 JAN 1980,KEN,4,Ottawa (CAN),24 MAY 2015,1170
1183,1177,2:26:12,Medina Deme ARMINO,22 OCT 1997,ETH,1,Xiamen (CHN),05 JAN 2020,1170
1184,1185,2:26:13,Sonja OBEREM-KROLIK,24 FEB 1973,GER,1,Hamburg (GER),22 APR 2001,1170
1185,1185,2:26:13,Tatyana ARYASOVA,02 APR 1979,RUS,1,Dublin (IRL),25 OCT 2010,1170
1186,1185,2:26:13,Marisa BARROS,25 FEB 1980,POR,12,"Olympic Stadium, London (GBR)",05 AUG 2012,1170
1187,1185,2:26:13,Ruihuan LIU,29 JUN 1992,CHN,1,Chongqing (CHN),20 MAR 2016,1170
1188,1185,2:26:13,Eunice JEPTOO,24 JUN 1983,KEN,1,Eindhoven (NED),08 OCT 2017,1170
1189,1185,2:26:13,Yuka TAKASHIMA,12 MAY 1988,JPN,8,Paris (FRA),08 APR 2018,1170
1190,1185,2:26:13,Volha MAZURONAK,14 APR 1989,BLR,1,Hong Kong (HKG),17 FEB 2019,1170
1191,1192,2:26:14,Rosa MOTA,29 JUN 1958,POR,1,London (GBR),21 APR 1991,1170
